Order_ID,Date,Region,Category,Product,Units_Sold,Unit_Price,Discount_Pct,Revenue,Profit,Channel
O000318,2025-01-29,South,Grocery,Milk,8,72.17,7.5,533.89,78.02,Online
O000319,2025-06-02,South,Home,Cookware,9,34.71,20.3,249.08,53.14,Store
O000320,2023-06-23,East,Electronics,Headphones,7,18.63,3.1,126.39,26.49,Store
O000321,2023-07-27,South,Clothing,Jeans,11,84.36,9.4,841.0,147.4,Store
O000322,2025-09-02,North,Electronics,Headphones,12,10.66,3.1,123.99,23.01,Store
O000323,2025-01-12,West,Home,Cookware,12,14.0,5.8,158.31,34.03,Store
O000324,2023-02-28,South,Grocery,Milk,11,54.08,13.3,515.69,162.15,Store
O000325,2025-03-30,West,Home,Cookware,15,21.14,6.0,297.99,55.55,Store
O000326,2024-04-20,East,Clothing,Jeans,6,23.58,4.7,134.85,32.09,Online
O000327,2025-05-18,West,Beauty,Skincare,2,68.54,11.0,121.99,23.88,Store
O000328,2025-10-20,West,Electronics,Headphones,9,23.49,8.7,193.02,37.17,Store
O000329,2023-09-28,West,Home,Cookware,1,9.86,6.6,9.21,1.28,Store
O000330,2025-05-02,East,Clothing,Jeans,6,27.95,4.3,160.41,42.07,Online
O000331,2025-10-26,North,Electronics,Headphones,12,32.4,11.3,344.77,62.7,Online
O000332,2024-09-05,East,Electronics,Headphones,13,43.57,13.6,489.56,81.16,Wholesale
O000333,2025-07-16,East,Grocery,Milk,14,35.39,2.2,484.77,130.76,Store
O000334,2025-05-30,East,Clothing,Jeans,8,55.81,19.3,360.12,83.33,Store
O000335,2025-12-18,East,Electronics,Headphones,13,69.12,21.9,702.05,144.91,Store
O000336,2023-09-27,West,Grocery,Milk,11,85.14,4.8,891.5,145.42,Online
O000337,2024-04-07,East,Electronics,Headphones,6,34.2,24.4,155.09,40.32,Store
O000338,2025-10-04,South,Grocery,Milk,6,21.21,18.8,103.32,16.5,Online
O000339,2024-10-30,North,Home,Cookware,8,16.62,20.3,105.99,29.27,Store
O000340,2024-12-09,South,Clothing,Jeans,9,19.89,20.4,142.55,20.43,Store
O000341,2025-03-11,South,Grocery,Milk,14,24.26,10.5,303.95,83.81,Wholesale
O000342,2023-12-26,West,Home,Cookware,8,12.64,6.8,94.23,18.38,Store
O000343,2023-08-13,South,Home,Cookware,8,80.17,5.5,605.86,103.2,Wholesale
O000344,2023-05-28,South,Electronics,Headphones,9,24.13,5.7,204.73,28.13,Wholesale
O000345,2023-12-29,West,Home,Cookware,1,49.37,13.9,42.49,5.19,Store
O000346,2025-07-28,West,Electronics,Headphones,5,51.8,17.6,213.34,35.93,Online
O000347,2025-06-03,West,Clothing,Jeans,2,26.21,18.0,42.96,12.93,Store
O000348,2024-01-24,South,Electronics,Headphones,6,16.05,6.2,90.37,13.88,Online
O000349,2023-05-17,South,Grocery,Milk,1,25.35,9.4,22.96,5.54,Wholesale
O000350,2023-06-07,South,Grocery,Milk,6,24.46,17.1,121.71,35.83,Online
O000351,2023-03-22,West,Electronics,Headphones,15,73.98,24.8,834.69,136.9,Store
O000352,2024-08-24,West,Home,Cookware,11,15.63,5.7,162.2,47.49,Store
O000353,2025-06-02,East,Beauty,Skincare,5,58.69,0.9,290.7,76.38,Wholesale
O000354,2024-09-11,North,Grocery,Milk,13,35.01,19.8,365.2,107.48,Online
O000355,2023-03-11,North,Grocery,Milk,4,132.75,4.6,506.82,127.63,Store
O000356,2023-02-22,South,Grocery,Milk,1,33.75,18.4,27.53,6.48,Store
O000357,2025-03-08,East,Clothing,Jeans,11,17.76,18.4,159.34,26.78,Store
O000358,2025-12-16,South,Electronics,Headphones,8,48.41,20.0,310.01,89.88,Store
O000359,2023-11-25,West,Home,Cookware,1,10.63,17.0,8.83,2.11,Wholesale
O000360,2023-08-06,North,Clothing,Jeans,13,32.87,5.7,403.07,90.02,Store
O000361,2025-02-03,West,Beauty,Skincare,2,12.96,4.1,24.85,5.04,Store
O000362,2023-01-09,South,Clothing,Jeans,10,44.1,23.2,338.79,102.99,Store
O000363,2025-07-04,North,Grocery,Milk,2,25.36,4.4,48.46,12.57,Online
O000364,2023-06-07,East,Grocery,Milk,8,16.5,4.4,126.13,19.66,Store
O000365,2025-02-08,West,Grocery,Milk,6,41.12,1.9,242.11,60.96,Online
O000366,2025-12-11,North,Grocery,Milk,9,34.5,8.1,285.42,86.53,Online
O000367,2024-08-24,South,Beauty,Skincare,6,17.04,0.5,101.69,31.54,Store
O000368,2025-03-19,East,Electronics,Headphones,9,29.27,7.6,243.51,65.2,Store
O000369,2023-08-07,West,Clothing,Jeans,9,45.61,21.3,323.07,60.36,Store
O000370,2024-07-01,North,Clothing,Jeans,6,56.04,0.7,333.77,74.19,Store
O000371,2024-08-11,South,Grocery,Milk,15,20.26,6.6,283.9,74.93,Store
O000372,2025-12-24,West,Electronics,Headphones,15,44.06,22.6,511.74,152.15,Store
O000373,2025-01-24,East,Grocery,Milk,13,64.49,14.0,721.11,199.62,Wholesale
O000374,2024-12-26,North,Grocery,Milk,11,43.38,4.9,453.79,99.28,Online
O000375,2023-04-18,West,Clothing,Jeans,6,41.68,11.3,221.88,45.46,Store
O000376,2025-04-13,West,Grocery,Milk,9,147.52,17.4,1097.14,326.3,Store
O000377,2023-12-29,South,Grocery,Milk,10,15.08,8.3,138.26,21.49,Online
O000378,2024-06-26,South,Home,Cookware,14,18.8,16.7,219.23,46.49,Store
O000379,2023-09-24,North,Beauty,Skincare,7,29.2,9.4,185.1,26.04,Online
O000380,2025-02-08,West,Clothing,Jeans,1,43.85,19.4,35.32,8.63,Store
O000381,2025-10-29,East,Home,Cookware,10,40.87,20.4,325.23,74.84,Online
O000382,2025-09-30,West,Beauty,Skincare,15,29.01,11.5,385.2,109.28,Store
O000383,2024-07-26,West,Home,Cookware,13,140.96,21.4,1439.53,200.2,Online
O000384,2023-08-27,North,Beauty,Skincare,12,95.35,3.3,1105.93,334.29,Online
O000385,2024-11-27,East,Clothing,Jeans,14,67.59,21.8,740.33,221.49,Online
O000386,2023-12-13,West,Grocery,Milk,14,41.39,11.9,510.59,141.92,Store
O000387,2024-11-19,North,Grocery,Milk,10,46.69,8.7,426.14,81.75,Store
O000388,2024-01-15,West,Electronics,Headphones,5,25.33,21.5,99.47,26.07,Store
O000389,2025-02-03,South,Home,Cookware,12,143.36,13.8,1482.51,236.02,Store
O000390,2024-01-31,East,Electronics,Headphones,4,27.7,0.8,109.9,22.28,Online
O000391,2024-11-02,North,Grocery,Milk,15,59.76,11.7,791.42,232.1,Store
O000392,2023-05-22,East,Clothing,Jeans,13,18.51,17.8,197.68,42.96,Store
O000393,2025-09-21,South,Electronics,Headphones,11,37.12,0.2,407.31,77.6,Online
O000394,2025-04-14,East,Clothing,Jeans,6,57.71,17.4,285.99,35.86,Online
O000395,2025-02-05,South,Clothing,Jeans,14,26.79,8.7,342.31,55.43,Store
O000396,2025-11-21,South,Electronics,Headphones,9,23.01,13.4,179.38,40.17,Online
O000397,2023-11-10,North,Beauty,Skincare,5,26.28,6.2,123.21,24.04,Store
O000398,2023-03-27,South,Grocery,Milk,8,28.42,12.1,199.79,46.7,Store
O000399,2024-08-02,East,Grocery,Milk,7,14.08,11.7,86.99,27.17,Wholesale
O000400,2025-09-29,South,Home,Cookware,8,16.63,17.1,110.27,18.42,Store
O000401,2023-06-17,East,Grocery,Milk,11,43.46,11.5,423.01,130.93,Online
O000402,2023-10-16,North,Beauty,Skincare,14,68.03,16.9,791.08,235.44,Store
O000403,2025-06-29,South,Home,Cookware,9,27.47,18.3,201.99,60.34,Wholesale
O000404,2023-08-29,North,Electronics,Headphones,2,84.81,1.0,167.97,44.67,Store
O000405,2025-09-27,South,Home,Cookware,5,32.87,21.5,129.06,35.07,Wholesale
O000406,2025-12-07,West,Clothing,Jeans,4,26.76,13.3,92.85,12.52,Online
O000407,2023-09-19,South,Grocery,Milk,12,11.59,18.8,112.98,25.26,Store
O000408,2025-05-16,East,Grocery,Milk,1,19.74,10.5,17.67,4.66,Online
O000409,2023-09-01,South,Clothing,Jeans,11,62.79,23.5,528.16,139.75,Online
O000410,2023-09-02,West,Home,Cookware,5,29.52,9.9,132.97,23.32,Store
O000411,2023-05-09,West,Home,Cookware,8,34.78,24.6,209.75,45.16,Online
O000412,2023-07-18,South,Beauty,Skincare,6,96.68,23.7,442.62,140.87,Store
O000413,2024-10-23,West,Home,Cookware,8,25.93,23.3,159.02,42.84,Wholesale
O000414,2023-01-08,North,Electronics,Headphones,3,23.69,17.5,58.63,8.0,Online
O000415,2025-09-27,West,Grocery,Milk,3,17.44,9.2,47.51,10.26,Store
O000416,2024-01-02,South,Grocery,Milk,5,43.94,22.0,171.4,20.83,Store
O000417,2023-01-03,North,Electronics,Headphones,5,26.42,13.4,114.42,31.24,Online
O000418,2025-07-23,North,Home,Cookware,11,68.26,16.4,627.87,99.14,Store
O000419,2025-12-11,South,Clothing,Jeans,9,74.58,21.7,525.39,84.37,Online
O000420,2025-08-23,West,Home,Cookware,8,30.73,2.2,240.44,76.45,Store
O000421,2023-05-04,North,Clothing,Jeans,9,12.54,12.2,99.06,16.75,Wholesale
O000422,2023-09-21,South,Grocery,Milk,2,32.88,7.0,61.17,13.95,Store
O000423,2024-06-23,East,Clothing,Jeans,13,38.74,0.7,499.97,97.6,Store
O000424,2024-09-25,South,Clothing,Jeans,3,20.72,1.1,61.51,15.55,Online
O000425,2024-02-11,North,Electronics,Headphones,12,36.78,16.4,368.85,52.44,Store
O000426,2024-08-17,West,Grocery,Milk,15,23.84,3.9,343.61,43.15,Wholesale
O000427,2025-10-06,North,Grocery,Milk,8,70.36,13.1,489.14,134.15,Store
O000428,2023-01-09,South,Beauty,Skincare,13,43.42,1.4,556.66,147.97,Online
O000429,2025-07-01,West,Beauty,Skincare,8,63.11,21.7,395.42,123.85,Online
O000430,2024-10-11,North,Grocery,Milk,14,31.95,4.7,426.29,60.48,Online
O000431,2025-05-29,North,Clothing,Jeans,1,69.93,23.8,53.3,13.39,Store
O000432,2023-10-31,East,Clothing,Jeans,3,108.4,0.8,322.5,86.49,Store
O000433,2023-02-01,West,Clothing,Jeans,9,29.12,18.0,214.98,31.76,Online
O000434,2025-11-07,South,Grocery,Milk,15,50.83,12.0,671.17,97.66,Wholesale
O000435,2025-03-24,South,Electronics,Headphones,8,29.9,20.0,191.32,31.99,Store
O000436,2025-04-16,South,Electronics,Headphones,1,81.16,10.3,72.84,11.97,Store
O000437,2025-03-30,East,Clothing,Jeans,1,71.78,7.8,66.18,19.89,Store
O000438,2023-12-15,South,Grocery,Milk,4,26.32,5.1,99.94,19.04,Store
O000439,2024-02-10,West,Clothing,Jeans,11,52.15,20.1,458.21,135.79,Wholesale
O000440,2023-07-15,West,Beauty,Skincare,13,23.94,16.9,258.73,40.26,Online
O000441,2023-01-08,East,Clothing,Jeans,11,24.66,18.2,221.95,49.03,Store
O000442,2023-05-28,East,Grocery,Milk,2,147.48,14.4,252.39,68.93,Store
O000443,2024-07-12,North,Electronics,Headphones,10,51.55,10.8,460.06,56.34,Store
O000444,2023-11-05,East,Clothing,Jeans,2,81.59,3.0,158.24,42.99,Store
O000445,2024-03-14,South,Electronics,Headphones,2,70.31,12.4,123.2,30.31,Store
O000446,2023-09-26,North,Clothing,Jeans,15,101.16,24.6,1144.19,220.4,Online
O000447,2025-06-06,South,Electronics,Headphones,8,57.21,8.1,420.64,123.23,Store
O000448,2024-06-20,South,Home,Cookware,2,56.03,13.0,97.45,27.28,Store
O000449,2023-08-01,West,Grocery,Milk,11,54.16,16.5,497.5,142.5,Online
O000450,2024-03-17,North,Home,Cookware,7,14.47,22.1,78.94,18.68,Wholesale
O000451,2025-04-03,North,Grocery,Milk,8,24.05,10.7,171.85,50.16,Wholesale
O000452,2024-09-17,West,Grocery,Milk,15,17.54,18.5,214.44,45.24,Store
O000453,2023-10-16,South,Electronics,Headphones,9,43.35,7.0,363.02,64.57,Wholesale
O000454,2024-02-17,South,Home,Cookware,6,6.32,16.8,31.55,5.57,Online
O000455,2024-01-15,West,Grocery,Milk,9,62.83,16.5,472.23,87.99,Store
O000456,2023-05-27,South,Clothing,Jeans,10,37.48,17.8,307.98,38.14,Online
O000457,2025-10-09,South,Home,Cookware,13,31.11,23.0,311.3,54.73,Online
O000458,2024-12-09,East,Home,Cookware,6,25.9,18.8,126.2,40.22,Store
O000459,2023-01-29,South,Electronics,Headphones,11,20.43,16.7,187.11,48.49,Online
O000460,2023-05-04,West,Grocery,Milk,9,33.08,19.0,241.26,63.22,Store
O000461,2023-02-26,East,Beauty,Skincare,8,56.03,9.5,405.7,103.94,Store
O000462,2024-08-18,West,Grocery,Milk,14,14.35,8.5,183.84,44.78,Store
O000463,2024-03-05,South,Home,Cookware,9,32.19,12.6,253.26,50.39,Store
O000464,2025-08-18,East,Home,Cookware,7,49.96,4.8,333.05,85.83,Online
O000465,2025-04-03,East,Beauty,Skincare,1,28.57,21.0,22.57,6.5,Online
O000466,2025-09-10,South,Clothing,Jeans,5,26.12,0.9,129.38,30.97,Wholesale
O000467,2025-10-14,North,Beauty,Skincare,13,31.5,10.3,367.46,78.97,Store
O000468,2025-12-12,South,Electronics,Headphones,5,28.23,15.0,119.99,21.78,Online
O000469,2023-09-29,East,Home,Cookware,1,102.2,23.7,77.96,20.01,Wholesale
O000470,2023-09-07,East,Grocery,Milk,2,31.47,3.9,60.49,8.98,Store
O000471,2024-07-08,North,Electronics,Headphones,10,83.84,13.8,722.51,128.69,Online
O000472,2025-02-16,South,Clothing,Jeans,8,10.7,8.5,78.33,13.55,Online
O000473,2024-10-23,East,Clothing,Jeans,10,27.68,18.4,225.75,43.49,Wholesale
O000474,2024-12-17,West,Grocery,Milk,11,23.35,5.3,243.14,76.52,Store
O000475,2023-04-30,South,Electronics,Headphones,4,22.26,11.3,78.97,22.56,Wholesale
O000476,2023-09-09,South,Beauty,Skincare,15,28.68,2.4,420.07,103.14,Store
O000477,2025-09-22,West,Home,Cookware,10,25.61,17.1,212.33,45.64,Store
O000478,2025-04-29,West,Grocery,Milk,10,21.59,22.5,167.29,34.58,Store
O000479,2025-06-18,West,Grocery,Milk,15,39.32,6.6,551.16,79.28,Online
O000480,2023-06-19,East,Grocery,Milk,7,38.75,22.3,210.83,35.98,Store
O000481,2023-02-20,North,Electronics,Headphones,2,38.34,2.7,74.61,14.98,Wholesale
O000482,2023-01-16,West,Electronics,Headphones,8,84.57,19.4,545.26,170.64,Store
O000483,2025-10-20,South,Home,Cookware,3,42.64,6.0,120.19,33.03,Wholesale
O000484,2023-07-31,North,Home,Cookware,2,36.26,23.6,55.37,15.23,Online
O000485,2023-03-20,North,Clothing,Jeans,2,21.72,3.7,41.82,5.2,Store
O000486,2023-09-22,West,Grocery,Milk,4,34.35,23.3,105.33,18.27,Online
O000487,2024-02-13,North,Clothing,Jeans,1,60.77,17.9,49.91,15.59,Online
O000488,2025-04-03,West,Grocery,Milk,6,30.17,7.1,168.11,44.12,Wholesale
O000489,2025-10-02,North,Clothing,Jeans,1,34.41,25.0,25.82,5.95,Store
O000490,2023-07-19,East,Beauty,Skincare,13,40.71,18.0,433.76,65.5,Online
O000491,2025-12-18,North,Grocery,Milk,11,21.28,3.8,225.09,61.97,Wholesale
O000492,2024-06-13,West,Grocery,Milk,12,35.97,14.7,368.04,114.4,Store
O000493,2025-05-28,North,Home,Cookware,5,86.52,11.4,383.44,75.53,Wholesale
O000494,2023-07-21,East,Electronics,Headphones,13,16.98,9.7,199.42,55.29,Online
O000495,2023-08-13,East,Beauty,Skincare,12,67.09,12.6,703.27,153.37,Store
O000496,2023-01-29,East,Electronics,Headphones,1,28.48,17.1,23.6,2.86,Wholesale
O000497,2025-03-01,West,Home,Cookware,4,10.17,19.9,32.58,5.14,Online
O000498,2025-10-10,North,Clothing,Jeans,1,83.13,24.4,62.86,7.73,Store
O000499,2023-12-09,West,Electronics,Headphones,9,78.29,10.3,631.84,103.35,Online
O000500,2024-07-09,West,Clothing,Jeans,10,7.64,2.0,74.87,9.24,Online
O000501,2025-05-31,South,Grocery,Milk,10,75.0,16.4,627.1,104.64,Online
O000502,2025-01-17,East,Grocery,Milk,1,44.75,11.2,39.74,7.62,Store
O000503,2025-02-02,South,Clothing,Jeans,10,57.13,12.7,498.99,107.74,Store
O000504,2025-06-19,East,Beauty,Skincare,1,12.47,17.6,10.28,1.37,Store
O000505,2025-08-31,East,Grocery,Milk,4,124.96,13.8,430.92,129.09,Store
O000506,2024-02-24,East,Grocery,Milk,4,30.28,5.7,114.27,17.6,Wholesale
O000507,2025-10-21,East,Beauty,Skincare,1,25.03,25.0,18.77,5.18,Store
O000508,2023-03-11,West,Home,Cookware,14,12.04,16.7,140.48,36.54,Online
O000509,2023-11-02,West,Clothing,Jeans,5,27.33,2.3,133.52,38.97,Store
O000510,2025-01-25,West,Home,Cookware,10,45.12,12.0,397.16,56.63,Online
O000511,2025-12-22,South,Electronics,Headphones,5,87.77,20.7,347.94,97.78,Store
O000512,2025-06-05,South,Beauty,Skincare,9,44.18,5.8,374.62,49.86,Store
O000513,2024-04-17,East,Home,Cookware,13,11.66,10.3,135.9,29.57,Store
O000514,2024-08-02,East,Beauty,Skincare,7,49.2,24.7,259.42,51.98,Store
O000515,2023-04-18,South,Clothing,Jeans,11,55.96,8.0,566.06,104.55,Store
O000516,2025-08-14,West,Beauty,Skincare,10,53.55,24.9,402.18,90.71,Online
O000517,2025-10-24,North,Clothing,Jeans,1,10.04,5.1,9.53,1.3,Online
O000518,2023-03-24,East,Grocery,Milk,10,33.83,4.8,322.02,55.52,Store
O000519,2024-03-08,West,Clothing,Jeans,5,56.1,6.5,262.2,48.16,Online
O000520,2023-12-11,South,Beauty,Skincare,3,24.87,8.9,67.95,17.86,Wholesale
O000521,2024-02-02,East,Clothing,Jeans,14,48.07,0.4,670.33,196.07,Online
O000522,2023-05-05,North,Electronics,Headphones,5,58.19,19.0,235.54,36.14,Online
O000523,2025-06-21,North,Grocery,Milk,13,13.74,1.2,176.56,52.54,Online
O000524,2024-06-28,West,Beauty,Skincare,2,88.07,19.2,142.39,41.12,Store
O000525,2024-01-03,South,Electronics,Headphones,12,51.53,17.0,513.39,115.19,Store
O000526,2024-03-08,West,Home,Cookware,5,66.83,4.2,319.95,97.55,Wholesale
O000527,2024-08-17,East,Grocery,Milk,14,25.49,11.8,314.67,63.84,Online
O000528,2025-01-14,West,Grocery,Milk,9,35.23,12.2,278.26,34.09,Online
O000529,2023-03-07,West,Electronics,Headphones,9,26.23,3.8,227.17,72.36,Store
O000530,2023-05-08,North,Grocery,Milk,13,37.4,22.0,379.23,100.34,Online
O000531,2025-03-02,East,Beauty,Skincare,14,38.25,20.2,427.59,85.12,Wholesale
O000532,2025-03-10,East,Clothing,Jeans,8,26.66,15.2,180.84,40.98,Store
O000533,2024-05-20,South,Grocery,Milk,7,69.42,13.5,420.28,58.13,Store
O000534,2025-04-02,North,Electronics,Headphones,12,14.21,18.8,138.53,34.05,Online
O000535,2025-05-27,South,Beauty,Skincare,11,53.94,15.0,504.16,70.15,Wholesale
O000536,2023-08-10,South,Grocery,Milk,11,27.24,12.7,261.51,43.42,Wholesale
O000537,2023-08-18,West,Clothing,Jeans,9,53.57,10.3,432.32,53.37,Online
O000538,2024-04-25,West,Clothing,Jeans,12,30.2,21.6,283.98,49.73,Store
O000539,2025-06-17,North,Clothing,Jeans,5,40.63,17.2,168.11,41.04,Store
O000540,2025-02-15,South,Electronics,Headphones,5,11.29,18.9,45.79,12.63,Online
O000541,2024-07-31,South,Home,Cookware,12,77.85,10.1,839.48,236.56,Store
O000542,2024-08-21,North,Electronics,Headphones,9,29.42,9.4,239.96,54.24,Wholesale
O000543,2025-12-04,South,Grocery,Milk,9,37.43,12.7,293.98,55.97,Online
O000544,2024-07-01,West,Clothing,Jeans,11,20.99,13.8,199.08,39.7,Wholesale
O000545,2025-09-17,East,Grocery,Milk,2,46.6,5.8,87.75,13.4,Store
O000546,2025-12-13,West,Grocery,Milk,15,87.14,7.1,1214.29,332.05,Store
O000547,2025-11-16,South,Electronics,Headphones,6,25.31,17.6,125.14,32.7,Wholesale
O000548,2025-01-26,South,Electronics,Headphones,3,51.94,1.5,153.51,48.91,Store
O000549,2025-10-23,East,Grocery,Milk,3,12.26,0.5,36.6,6.88,Store
O000550,2025-10-22,West,Clothing,Jeans,10,29.36,17.1,243.51,50.97,Store
O000551,2023-10-25,South,Electronics,Headphones,11,47.34,21.3,410.07,100.59,Store
O000552,2023-03-14,West,Grocery,Milk,7,11.98,20.0,67.07,11.45,Online
O000553,2024-02-14,South,Electronics,Headphones,6,15.19,16.2,76.39,23.74,Online
O000554,2024-05-06,South,Grocery,Milk,6,34.92,7.3,194.23,33.91,Online
O000555,2023-06-17,East,Home,Cookware,3,83.11,15.0,212.03,58.95,Store
O000556,2025-06-27,West,Beauty,Skincare,10,60.57,8.7,552.84,67.65,Wholesale
O000557,2024-05-22,North,Home,Cookware,6,27.62,11.3,147.07,24.6,Online
O000558,2023-05-02,South,Beauty,Skincare,14,53.36,13.6,645.12,158.96,Store
O000559,2024-09-06,West,Beauty,Skincare,6,9.67,9.1,52.73,7.98,Online
O000560,2025-05-16,South,Electronics,Headphones,14,15.39,5.6,203.42,47.95,Store
O000561,2024-02-09,South,Home,Cookware,1,50.7,20.2,40.47,8.48,Wholesale
O000562,2024-06-17,West,Home,Cookware,9,32.13,1.6,284.62,83.26,Online
O000563,2023-05-13,South,Grocery,Milk,8,27.2,5.6,205.48,40.68,Store
O000564,2024-01-10,North,Home,Cookware,2,52.54,0.1,104.97,26.32,Online
O000565,2023-01-13,West,Grocery,Milk,9,55.06,21.7,387.81,72.97,Store
O000566,2023-10-17,East,Grocery,Milk,5,31.94,1.1,157.89,46.95,Store
O000567,2023-10-03,East,Home,Cookware,15,11.54,15.5,146.34,21.08,Store
O000568,2023-03-25,South,Beauty,Skincare,11,52.69,12.4,507.98,128.93,Store
O000569,2025-05-27,East,Grocery,Milk,2,31.53,6.5,58.96,15.8,Online
O000570,2024-10-22,North,Clothing,Jeans,3,39.73,16.8,99.19,30.63,Store
O000571,2024-02-16,West,Grocery,Milk,5,128.31,0.5,638.25,124.46,Store
O000572,2024-05-28,West,Home,Cookware,3,43.88,9.6,119.02,34.01,Online
O000573,2024-05-01,North,Grocery,Milk,4,57.48,12.5,201.09,52.45,Store
O000574,2024-07-26,East,Beauty,Skincare,9,50.33,19.2,366.04,59.85,Wholesale
O000575,2025-03-18,West,Clothing,Jeans,8,45.69,17.4,301.91,45.47,Store
O000576,2025-08-19,West,Beauty,Skincare,9,26.93,15.8,204.03,49.39,Store
O000577,2024-02-11,West,Beauty,Skincare,14,41.54,18.5,474.04,125.57,Online
O000578,2023-11-15,North,Home,Cookware,4,21.13,9.1,76.82,11.98,Online
O000579,2023-01-14,West,Grocery,Milk,14,27.86,14.6,333.15,64.86,Wholesale
O000580,2023-03-14,South,Electronics,Headphones,8,45.27,18.6,294.8,83.21,Store
O000581,2023-03-27,East,Grocery,Milk,15,23.42,8.4,321.76,66.02,Store
O000582,2025-02-11,South,Grocery,Milk,1,21.52,5.9,20.26,3.97,Wholesale
O000583,2025-11-09,West,Grocery,Milk,15,40.37,6.1,568.62,86.2,Online
O000584,2025-03-06,North,Electronics,Headphones,3,156.72,4.2,450.33,120.72,Store
O000585,2025-12-06,South,Beauty,Skincare,11,38.2,9.8,378.87,116.89,Store
O000586,2024-12-27,South,Grocery,Milk,12,72.72,20.3,695.06,171.16,Wholesale
O000587,2024-07-06,East,Grocery,Milk,3,23.25,12.4,61.08,16.34,Online
O000588,2025-08-27,North,Grocery,Milk,6,17.99,23.2,82.91,12.46,Online
O000589,2025-05-12,North,Home,Cookware,7,83.93,21.3,462.26,69.46,Online
O000590,2023-05-06,North,Clothing,Jeans,7,121.12,5.0,805.85,254.38,Store
O000591,2023-10-12,East,Beauty,Skincare,3,36.37,14.4,93.41,12.04,Wholesale
O000592,2023-12-27,West,Grocery,Milk,7,35.55,24.5,187.95,47.14,Store
O000593,2025-09-12,North,Grocery,Milk,7,21.0,5.7,138.55,20.83,Online
O000594,2023-03-25,West,Clothing,Jeans,15,34.35,11.4,456.65,86.28,Store
O000595,2024-08-26,East,Beauty,Skincare,7,36.67,23.7,195.79,59.35,Wholesale
O000596,2024-08-23,West,Grocery,Milk,5,40.69,9.4,184.4,31.47,Store
O000597,2024-07-12,East,Clothing,Jeans,5,49.46,15.9,208.01,64.43,Store
O000598,2023-09-06,North,Electronics,Headphones,5,31.67,17.0,131.48,29.62,Store
O000599,2024-10-20,East,Beauty,Skincare,11,42.07,2.2,452.62,77.24,Online
O000600,2025-11-12,South,Home,Cookware,7,60.89,15.0,362.27,46.97,Online
O000601,2024-01-10,South,Electronics,Headphones,11,12.99,17.3,118.14,23.71,Online
O000602,2025-05-13,South,Clothing,Jeans,7,35.05,7.2,227.71,66.49,Store
O000603,2023-10-22,West,Clothing,Jeans,5,105.62,5.5,498.9,79.29,Online
O000604,2025-05-24,West,Electronics,Headphones,6,51.0,0.8,303.55,78.99,Online
O000605,2025-09-16,West,Beauty,Skincare,7,116.86,6.8,762.31,176.22,Online
O000606,2025-07-16,West,Electronics,Headphones,15,123.79,16.1,1557.0,406.28,Online
O000607,2023-05-11,West,Clothing,Jeans,13,37.1,12.7,421.0,69.7,Online
O000608,2024-06-10,North,Home,Cookware,7,67.02,3.7,451.68,103.04,Wholesale
O000609,2025-10-23,South,Beauty,Skincare,10,39.75,19.6,319.54,95.84,Store
O000610,2024-02-26,West,Clothing,Jeans,9,40.45,23.8,277.28,35.96,Store
O000611,2024-11-18,East,Electronics,Headphones,8,66.63,1.3,526.28,143.53,Wholesale
O000612,2024-09-05,South,Home,Cookware,14,15.94,9.1,202.93,47.36,Store
O000613,2025-12-05,East,Grocery,Milk,9,19.84,1.3,176.19,32.6,Online
O000614,2024-12-15,West,Grocery,Milk,1,21.7,24.2,16.44,4.43,Wholesale
O000615,2024-11-03,East,Electronics,Headphones,12,96.27,22.2,898.94,198.29,Store
